Untitled189,118.5,128.3,136.82758620689654,149.1772151898734,163.41379310344828,158.2314814814815,163.00840336134453,172.1900826446281,166.66666666666666,171.584,177.7310924369748,180.92857142857142,171.1451612903226,172.5151515151515,178.70666666666668,170.09677419354838,162.21192052980132,158.40151515151516,163.5625,172.52293577981652,185.4018691588785,158.91397849462365,141.28985507246378,123.82051282051282,109.14285714285714
Untitled197,92.47058823529412,106.04081632653062,119.04545454545455,125.30434782608695,127.58888888888889,138.73043478260868,149.14545454545456,147.4144144144144,137.21238938053096,145.3,149.53846153846155,145.92753623188406,149.8359375,142.86821705426357,142.05737704918033,145.575,159.70731707317074,158.8790322580645,152.34453781512605,145.9902912621359,138.82926829268294,117.04477611940298,108.1951219512195,112.04347826086956,94.22222222222223
